Round,College,Branch,Category,Cutoff_rank,Exam,Year,Tuition_Fee,Hostel_Fee,Misc_Fee,OneTime_Fee,Total_First_Year,Total_Annual,Scholarship_Eligible,Avg_Package_LPA,Max_Package_LPA,NIRF_Rank,Top_Companies
Mock,BMSCE,INFORMATION SCIENCE AND ENGINEERING,EWS,6603,KCET,2024,55534.0,66326.0,17344.0,12324.0,151528.0,139204.0,Yes,8.8,31.8,114.0,"Tata Motors, Google, Adobe"
Mock,BMSCE,INFORMATION SCIENCE AND ENGINEERING,GMK,6091,KCET,2024,55534.0,66326.0,17344.0,12324.0,151528.0,139204.0,Yes,8.8,31.8,114.0,"Tata Motors, Google, Adobe"
Mock,BMSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,7568,KCET,2024,60634.0,62798.0,11415.0,26309.0,161156.0,134847.0,Yes,4.9,16.2,291.0,"L&T, BEL, HAL"
Mock,BMSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,OBC,9975,KCET,2024,60634.0,62798.0,11415.0,26309.0,161156.0,134847.0,Yes,4.9,16.2,291.0,"L&T, BEL, HAL"
Mock,BMSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,14225,KCET,2024,60634.0,62798.0,11415.0,26309.0,161156.0,134847.0,Yes,4.9,16.2,291.0,"L&T, BEL, HAL"
Mock,BMSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,17345,KCET,2024,60634.0,62798.0,11415.0,26309.0,161156.0,134847.0,Yes,4.9,16.2,291.0,"L&T, BEL, HAL"
Mock,BMSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,1G,9477,KCET,2024,60634.0,62798.0,11415.0,26309.0,161156.0,134847.0,Yes,4.9,16.2,291.0,"L&T, BEL, HAL"
Mock,BMSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,2A,7926,KCET,2024,60634.0,62798.0,11415.0,26309.0,161156.0,134847.0,Yes,4.9,16.2,291.0,"L&T, BEL, HAL"
Mock,BMSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,2B,10006,KCET,2024,60634.0,62798.0,11415.0,26309.0,161156.0,134847.0,Yes,4.9,16.2,291.0,"L&T, BEL, HAL"
Mock,BMSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,3A,8689,KCET,2024,60634.0,62798.0,11415.0,26309.0,161156.0,134847.0,Yes,4.9,16.2,291.0,"L&T, BEL, HAL"
Mock,BMSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,3B,9458,KCET,2024,60634.0,62798.0,11415.0,26309.0,161156.0,134847.0,Yes,4.9,16.2,291.0,"L&T, BEL, HAL"
Mock,BMSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,EWS,8491,KCET,2024,60634.0,62798.0,11415.0,26309.0,161156.0,134847.0,Yes,4.9,16.2,291.0,"L&T, BEL, HAL"
Mock,BMSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,9002,KCET,2024,60634.0,62798.0,11415.0,26309.0,161156.0,134847.0,Yes,4.9,16.2,291.0,"L&T, BEL, HAL"
Mock,BMSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,GM,10463,KCET,2024,66884.0,93503.0,10978.0,20253.0,191618.0,171365.0,No,5.1,37.5,297.0,"HAL, GE, Siemens"
Mock,BMSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,OBC,11543,KCET,2024,66884.0,93503.0,10978.0,20253.0,191618.0,171365.0,No,5.1,37.5,297.0,"HAL, GE, Siemens"
Mock,BMSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,18452,KCET,2024,66884.0,93503.0,10978.0,20253.0,191618.0,171365.0,No,5.1,37.5,297.0,"HAL, GE, Siemens"
Mock,BMSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,18929,KCET,2024,66884.0,93503.0,10978.0,20253.0,191618.0,171365.0,No,5.1,37.5,297.0,"HAL, GE, Siemens"
Mock,BMSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,1G,12500,KCET,2024,66884.0,93503.0,10978.0,20253.0,191618.0,171365.0,No,5.1,37.5,297.0,"HAL, GE, Siemens"
Mock,BMSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,2A,12372,KCET,2024,66884.0,93503.0,10978.0,20253.0,191618.0,171365.0,No,5.1,37.5,297.0,"HAL, GE, Siemens"
Mock,BMSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,2B,11718,KCET,2024,66884.0,93503.0,10978.0,20253.0,191618.0,171365.0,No,5.1,37.5,297.0,"HAL, GE, Siemens"
Mock,BMSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,3A,12129,KCET,2024,66884.0,93503.0,10978.0,20253.0,191618.0,171365.0,No,5.1,37.5,297.0,"HAL, GE, Siemens"
Mock,BMSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,3B,11918,KCET,2024,66884.0,93503.0,10978.0,20253.0,191618.0,171365.0,No,5.1,37.5,297.0,"HAL, GE, Siemens"
Mock,BMSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,EWS,10916,KCET,2024,66884.0,93503.0,10978.0,20253.0,191618.0,171365.0,No,5.1,37.5,297.0,"HAL, GE, Siemens"
Mock,BMSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,GMK,10922,KCET,2024,66884.0,93503.0,10978.0,20253.0,191618.0,171365.0,No,5.1,37.5,297.0,"HAL, GE, Siemens"
Mock,BMSCE,MECHANICAL ENGINEERING,GM,15064,KCET,2024,76617.0,85224.0,12150.0,29712.0,203703.0,173991.0,Yes,9.3,28.2,111.0,"ABB, L&T, GE"
Mock,BMSCE,MECHANICAL ENGINEERING,OBC,17998,KCET,2024,76617.0,85224.0,12150.0,29712.0,203703.0,173991.0,Yes,9.3,28.2,111.0,"ABB, L&T, GE"
Mock,BMSCE,MECHANICAL ENGINEERING,SC,23581,KCET,2024,76617.0,85224.0,12150.0,29712.0,203703.0,173991.0,Yes,9.3,28.2,111.0,"ABB, L&T, GE"
Mock,BMSCE,MECHANICAL ENGINEERING,ST,24586,KCET,2024,76617.0,85224.0,12150.0,29712.0,203703.0,173991.0,Yes,9.3,28.2,111.0,"ABB, L&T, GE"
Mock,BMSCE,MECHANICAL ENGINEERING,1G,17435,KCET,2024,76617.0,85224.0,12150.0,29712.0,203703.0,173991.0,Yes,9.3,28.2,111.0,"ABB, L&T, GE"
Mock,BMSCE,MECHANICAL ENGINEERING,2A,17656,KCET,2024,76617.0,85224.0,12150.0,29712.0,203703.0,173991.0,Yes,9.3,28.2,111.0,"ABB, L&T, GE"
Mock,BMSCE,MECHANICAL ENGINEERING,2B,18748,KCET,2024,76617.0,85224.0,12150.0,29712.0,203703.0,173991.0,Yes,9.3,28.2,111.0,"ABB, L&T, GE"
Mock,BMSCE,MECHANICAL ENGINEERING,3A,17439,KCET,2024,76617.0,85224.0,12150.0,29712.0,203703.0,173991.0,Yes,9.3,28.2,111.0,"ABB, L&T, GE"
Mock,BMSCE,MECHANICAL ENGINEERING,3B,17841,KCET,2024,76617.0,85224.0,12150.0,29712.0,203703.0,173991.0,Yes,9.3,28.2,111.0,"ABB, L&T, GE"
Mock,BMSCE,MECHANICAL ENGINEERING,EWS,16335,KCET,2024,76617.0,85224.0,12150.0,29712.0,203703.0,173991.0,Yes,9.3,28.2,111.0,"ABB, L&T, GE"
Mock,BMSCE,MECHANICAL ENGINEERING,GMK,17342,KCET,2024,76617.0,85224.0,12150.0,29712.0,203703.0,173991.0,Yes,9.3,28.2,111.0,"ABB, L&T, GE"
Mock,BMSCE,CIVIL ENGINEERING,GM,18470,KCET,2024,68561.0,62216.0,12463.0,24750.0,167990.0,143240.0,No,7.2,39.7,116.0,"Siemens, HAL, BEL"
Mock,BMSCE,CIVIL ENGINEERING,OBC,21343,KCET,2024,68561.0,62216.0,12463.0,24750.0,167990.0,143240.0,No,7.2,39.7,116.0,"Siemens, HAL, BEL"
Mock,BMSCE,CIVIL ENGINEERING,SC,25520,KCET,2024,68561.0,62216.0,12463.0,24750.0,167990.0,143240.0,No,7.2,39.7,116.0,"Siemens, HAL, BEL"
Mock,BMSCE,CIVIL ENGINEERING,ST,28624,KCET,2024,68561.0,62216.0,12463.0,24750.0,167990.0,143240.0,No,7.2,39.7,116.0,"Siemens, HAL, BEL"
Mock,BMSCE,CIVIL ENGINEERING,1G,21393,KCET,2024,68561.0,62216.0,12463.0,24750.0,167990.0,143240.0,No,7.2,39.7,116.0,"Siemens, HAL, BEL"
Mock,BMSCE,CIVIL ENGINEERING,2A,20886,KCET,2024,68561.0,62216.0,12463.0,24750.0,167990.0,143240.0,No,7.2,39.7,116.0,"Siemens, HAL, BEL"
Mock,BMSCE,CIVIL ENGINEERING,2B,20375,KCET,2024,68561.0,62216.0,12463.0,24750.0,167990.0,143240.0,No,7.2,39.7,116.0,"Siemens, HAL, BEL"
Mock,BMSCE,CIVIL ENGINEERING,3A,19517,KCET,2024,68561.0,62216.0,12463.0,24750.0,167990.0,143240.0,No,7.2,39.7,116.0,"Siemens, HAL, BEL"
Mock,BMSCE,CIVIL ENGINEERING,3B,19485,KCET,2024,68561.0,62216.0,12463.0,24750.0,167990.0,143240.0,No,7.2,39.7,116.0,"Siemens, HAL, BEL"
Mock,BMSCE,CIVIL ENGINEERING,EWS,20262,KCET,2024,68561.0,62216.0,12463.0,24750.0,167990.0,143240.0,No,7.2,39.7,116.0,"Siemens, HAL, BEL"
Mock,BMSCE,CIVIL ENGINEERING,GMK,19988,KCET,2024,68561.0,62216.0,12463.0,24750.0,167990.0,143240.0,No,7.2,39.7,116.0,"Siemens, HAL, BEL"
Mock,BMSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GM,6653,KCET,2024,58532.0,88009.0,18915.0,23165.0,188621.0,165456.0,No,6.0,43.1,249.0,"Flipkart, Google, TCS"
Mock,BMSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OBC,9713,KCET,2024,58532.0,88009.0,18915.0,23165.0,188621.0,165456.0,No,6.0,43.1,249.0,"Flipkart, Google, TCS"
Mock,BMSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,15997,KCET,2024,58532.0,88009.0,18915.0,23165.0,188621.0,165456.0,No,6.0,43.1,249.0,"Flipkart, Google, TCS"
Mock,BMSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,ST,17425,KCET,2024,58532.0,88009.0,18915.0,23165.0,188621.0,165456.0,No,6.0,43.1,249.0,"Flipkart, Google, TCS"
Mock,BMSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,1G,10934,KCET,2024,58532.0,88009.0,18915.0,23165.0,188621.0,165456.0,No,6.0,43.1,249.0,"Flipkart, Google, TCS"
Mock,BMSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2A,9635,KCET,2024,58532.0,88009.0,18915.0,23165.0,188621.0,165456.0,No,6.0,43.1,249.0,"Flipkart, Google, TCS"
Mock,BMSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2B,9552,KCET,2024,58532.0,88009.0,18915.0,23165.0,188621.0,165456.0,No,6.0,43.1,249.0,"Flipkart, Google, TCS"
Mock,BMSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3A,8861,KCET,2024,58532.0,88009.0,18915.0,23165.0,188621.0,165456.0,No,6.0,43.1,249.0,"Flipkart, Google, TCS"
Mock,BMSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3B,9118,KCET,2024,58532.0,88009.0,18915.0,23165.0,188621.0,165456.0,No,6.0,43.1,249.0,"Flipkart, Google, TCS"
Mock,BMSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,EWS,9822,KCET,2024,58532.0,88009.0,18915.0,23165.0,188621.0,165456.0,No,6.0,43.1,249.0,"Flipkart, Google, TCS"
Mock,BMSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GMK,8756,KCET,2024,58532.0,88009.0,18915.0,23165.0,188621.0,165456.0,No,6.0,43.1,249.0,"Flipkart, Google, TCS"
Mock,BMSCE,BIOTECHNOLOGY,GM,21372,KCET,2024,51655.0,73130.0,11934.0,22479.0,159198.0,136719.0,No,5.9,23.8,139.0,"Novartis, Pfizer, Serum Institute"
Mock,BMSCE,BIOTECHNOLOGY,OBC,22620,KCET,2024,51655.0,73130.0,11934.0,22479.0,159198.0,136719.0,No,5.9,23.8,139.0,"Novartis, Pfizer, Serum Institute"
Mock,BMSCE,BIOTECHNOLOGY,SC,27884,KCET,2024,51655.0,73130.0,11934.0,22479.0,159198.0,136719.0,No,5.9,23.8,139.0,"Novartis, Pfizer, Serum Institute"
Mock,BMSCE,BIOTECHNOLOGY,ST,30750,KCET,2024,51655.0,73130.0,11934.0,22479.0,159198.0,136719.0,No,5.9,23.8,139.0,"Novartis, Pfizer, Serum Institute"
Mock,BMSCE,BIOTECHNOLOGY,1G,22714,KCET,2024,51655.0,73130.0,11934.0,22479.0,159198.0,136719.0,No,5.9,23.8,139.0,"Novartis, Pfizer, Serum Institute"
Mock,BMSCE,BIOTECHNOLOGY,2A,22739,KCET,2024,51655.0,73130.0,11934.0,22479.0,159198.0,136719.0,No,5.9,23.8,139.0,"Novartis, Pfizer, Serum Institute"
Mock,BMSCE,BIOTECHNOLOGY,2B,22288,KCET,2024,51655.0,73130.0,11934.0,22479.0,159198.0,136719.0,No,5.9,23.8,139.0,"Novartis, Pfizer, Serum Institute"
Mock,BMSCE,BIOTECHNOLOGY,3A,21201,KCET,2024,51655.0,73130.0,11934.0,22479.0,159198.0,136719.0,No,5.9,23.8,139.0,"Novartis, Pfizer, Serum Institute"
Mock,BMSCE,BIOTECHNOLOGY,3B,23105,KCET,2024,51655.0,73130.0,11934.0,22479.0,159198.0,136719.0,No,5.9,23.8,139.0,"Novartis, Pfizer, Serum Institute"
Mock,BMSCE,BIOTECHNOLOGY,EWS,22007,KCET,2024,51655.0,73130.0,11934.0,22479.0,159198.0,136719.0,No,5.9,23.8,139.0,"Novartis, Pfizer, Serum Institute"
Mock,BMSCE,BIOTECHNOLOGY,GMK,21588,KCET,2024,51655.0,73130.0,11934.0,22479.0,159198.0,136719.0,No,5.9,23.8,139.0,"Novartis, Pfizer, Serum Institute"
Mock,BMSCE,DATA SCIENCE,GM,7596,KCET,2024,67076.0,94151.0,15858.0,11317.0,188402.0,177085.0,Yes,9.5,54.0,229.0,"Microsoft, Adobe, Wipro"
Mock,BMSCE,DATA SCIENCE,OBC,9738,KCET,2024,67076.0,94151.0,15858.0,11317.0,188402.0,177085.0,Yes,9.5,54.0,229.0,"Microsoft, Adobe, Wipro"
Mock,BMSCE,DATA SCIENCE,SC,16271,KCET,2024,67076.0,94151.0,15858.0,11317.0,188402.0,177085.0,Yes,9.5,54.0,229.0,"Microsoft, Adobe, Wipro"
Mock,BMSCE,DATA SCIENCE,ST,18029,KCET,2024,67076.0,94151.0,15858.0,11317.0,188402.0,177085.0,Yes,9.5,54.0,229.0,"Microsoft, Adobe, Wipro"
Mock,BMSCE,DATA SCIENCE,1G,11377,KCET,2024,67076.0,94151.0,15858.0,11317.0,188402.0,177085.0,Yes,9.5,54.0,229.0,"Microsoft, Adobe, Wipro"
Mock,BMSCE,DATA SCIENCE,2A,10134,KCET,2024,67076.0,94151.0,15858.0,11317.0,188402.0,177085.0,Yes,9.5,54.0,229.0,"Microsoft, Adobe, Wipro"
Mock,BMSCE,DATA SCIENCE,2B,10395,KCET,2024,67076.0,94151.0,15858.0,11317.0,188402.0,177085.0,Yes,9.5,54.0,229.0,"Microsoft, Adobe, Wipro"
Mock,BMSCE,DATA SCIENCE,3A,8341,KCET,2024,67076.0,94151.0,15858.0,11317.0,188402.0,177085.0,Yes,9.5,54.0,229.0,"Microsoft, Adobe, Wipro"
Mock,BMSCE,DATA SCIENCE,3B,10158,KCET,2024,67076.0,94151.0,15858.0,11317.0,188402.0,177085.0,Yes,9.5,54.0,229.0,"Microsoft, Adobe, Wipro"
Mock,BMSCE,DATA SCIENCE,EWS,8449,KCET,2024,67076.0,94151.0,15858.0,11317.0,188402.0,177085.0,Yes,9.5,54.0,229.0,"Microsoft, Adobe, Wipro"
Mock,BMSCE,DATA SCIENCE,GMK,10192,KCET,2024,67076.0,94151.0,15858.0,11317.0,188402.0,177085.0,Yes,9.5,54.0,229.0,"Microsoft, Adobe, Wipro"
Mock,BMSCE,ROBOTICS AND AUTOMATION ENGINEERING,GM,8203,KCET,2024,72164.0,86001.0,11513.0,22409.0,192087.0,169678.0,No,4.9,35.4,51.0,"ISRO, Airbus, Safran"
Mock,BMSCE,ROBOTICS AND AUTOMATION ENGINEERING,OBC,11301,KCET,2024,72164.0,86001.0,11513.0,22409.0,192087.0,169678.0,No,4.9,35.4,51.0,"ISRO, Airbus, Safran"
Mock,BMSCE,ROBOTICS AND AUTOMATION ENGINEERING,SC,16572,KCET,2024,72164.0,86001.0,11513.0,22409.0,192087.0,169678.0,No,4.9,35.4,51.0,"ISRO, Airbus, Safran"
Mock,BMSCE,ROBOTICS AND AUTOMATION ENGINEERING,ST,17606,KCET,2024,72164.0,86001.0,11513.0,22409.0,192087.0,169678.0,No,4.9,35.4,51.0,"ISRO, Airbus, Safran"
Mock,BMSCE,ROBOTICS AND AUTOMATION ENGINEERING,1G,10554,KCET,2024,72164.0,86001.0,11513.0,22409.0,192087.0,169678.0,No,4.9,35.4,51.0,"ISRO, Airbus, Safran"
Mock,BMSCE,ROBOTICS AND AUTOMATION ENGINEERING,2A,10109,KCET,2024,72164.0,86001.0,11513.0,22409.0,192087.0,169678.0,No,4.9,35.4,51.0,"ISRO, Airbus, Safran"
Mock,BMSCE,ROBOTICS AND AUTOMATION ENGINEERING,2B,10212,KCET,2024,72164.0,86001.0,11513.0,22409.0,192087.0,169678.0,No,4.9,35.4,51.0,"ISRO, Airbus, Safran"
Mock,BMSCE,ROBOTICS AND AUTOMATION ENGINEERING,3A,10050,KCET,2024,72164.0,86001.0,11513.0,22409.0,192087.0,169678.0,No,4.9,35.4,51.0,"ISRO, Airbus, Safran"
Mock,BMSCE,ROBOTICS AND AUTOMATION ENGINEERING,3B,10354,KCET,2024,72164.0,86001.0,11513.0,22409.0,192087.0,169678.0,No,4.9,35.4,51.0,"ISRO, Airbus, Safran"
Mock,BMSCE,ROBOTICS AND AUTOMATION ENGINEERING,EWS,10861,KCET,2024,72164.0,86001.0,11513.0,22409.0,192087.0,169678.0,No,4.9,35.4,51.0,"ISRO, Airbus, Safran"
Mock,BMSCE,ROBOTICS AND AUTOMATION ENGINEERING,GMK,10142,KCET,2024,72164.0,86001.0,11513.0,22409.0,192087.0,169678.0,No,4.9,35.4,51.0,"ISRO, Airbus, Safran"
Mock,MSRIT,COMPUTER SCIENCE AND ENGINEERING,GM,2278,KCET,2024,83994.0,62894.0,14828.0,26607.0,188323.0,161716.0,Yes,3.5,41.7,53.0,"Infosys, SAP Labs, Microsoft"
Mock,MSRIT,COMPUTER SCIENCE AND ENGINEERING,OBC,4920,KCET,2024,83994.0,62894.0,14828.0,26607.0,188323.0,161716.0,Yes,3.5,41.7,53.0,"Infosys, SAP Labs, Microsoft"
Mock,MSRIT,COMPUTER SCIENCE AND ENGINEERING,SC,10169,KCET,2024,83994.0,62894.0,14828.0,26607.0,188323.0,161716.0,Yes,3.5,41.7,53.0,"Infosys, SAP Labs, Microsoft"
Mock,MSRIT,COMPUTER SCIENCE AND ENGINEERING,ST,13291,KCET,2024,83994.0,62894.0,14828.0,26607.0,188323.0,161716.0,Yes,3.5,41.7,53.0,"Infosys, SAP Labs, Microsoft"
Mock,MSRIT,COMPUTER SCIENCE AND ENGINEERING,1G,5629,KCET,2024,83994.0,62894.0,14828.0,26607.0,188323.0,161716.0,Yes,3.5,41.7,53.0,"Infosys, SAP Labs, Microsoft"
Mock,MSRIT,COMPUTER SCIENCE AND ENGINEERING,2A,5037,KCET,2024,83994.0,62894.0,14828.0,26607.0,188323.0,161716.0,Yes,3.5,41.7,53.0,"Infosys, SAP Labs, Microsoft"
Mock,MSRIT,COMPUTER SCIENCE AND ENGINEERING,2B,5327,KCET,2024,83994.0,62894.0,14828.0,26607.0,188323.0,161716.0,Yes,3.5,41.7,53.0,"Infosys, SAP Labs, Microsoft"
Mock,MSRIT,COMPUTER SCIENCE AND ENGINEERING,3A,4948,KCET,2024,83994.0,62894.0,14828.0,26607.0,188323.0,161716.0,Yes,3.5,41.7,53.0,"Infosys, SAP Labs, Microsoft"
Mock,MSRIT,COMPUTER SCIENCE AND ENGINEERING,3B,4737,KCET,2024,83994.0,62894.0,14828.0,26607.0,188323.0,161716.0,Yes,3.5,41.7,53.0,"Infosys, SAP Labs, Microsoft"
Mock,MSRIT,COMPUTER SCIENCE AND ENGINEERING,EWS,3701,KCET,2024,83994.0,62894.0,14828.0,26607.0,188323.0,161716.0,Yes,3.5,41.7,53.0,"Infosys, SAP Labs, Microsoft"
Mock,MSRIT,COMPUTER SCIENCE AND ENGINEERING,GMK,4806,KCET,2024,83994.0,62894.0,14828.0,26607.0,188323.0,161716.0,Yes,3.5,41.7,53.0,"Infosys, SAP Labs, Microsoft"
Mock,MSRIT,INFORMATION SCIENCE AND ENGINEERING,GM,4197,KCET,2024,53410.0,86410.0,11861.0,25797.0,177478.0,151681.0,Yes,8.9,52.6,263.0,"HAL, Bosch, Tata Motors"
Mock,MSRIT,INFORMATION SCIENCE AND ENGINEERING,OBC,6765,KCET,2024,53410.0,86410.0,11861.0,25797.0,177478.0,151681.0,Yes,8.9,52.6,263.0,"HAL, Bosch, Tata Motors"
Mock,MSRIT,INFORMATION SCIENCE AND ENGINEERING,SC,11953,KCET,2024,53410.0,86410.0,11861.0,25797.0,177478.0,151681.0,Yes,8.9,52.6,263.0,"HAL, Bosch, Tata Motors"
Mock,MSRIT,INFORMATION SCIENCE AND ENGINEERING,ST,14569,KCET,2024,53410.0,86410.0,11861.0,25797.0,177478.0,151681.0,Yes,8.9,52.6,263.0,"HAL, Bosch, Tata Motors"
Mock,MSRIT,INFORMATION SCIENCE AND ENGINEERING,1G,7419,KCET,2024,53410.0,86410.0,11861.0,25797.0,177478.0,151681.0,Yes,8.9,52.6,263.0,"HAL, Bosch, Tata Motors"
Mock,MSRIT,INFORMATION SCIENCE AND ENGINEERING,2A,6637,KCET,2024,53410.0,86410.0,11861.0,25797.0,177478.0,151681.0,Yes,8.9,52.6,263.0,"HAL, Bosch, Tata Motors"
Mock,MSRIT,INFORMATION SCIENCE AND ENGINEERING,2B,7572,KCET,2024,53410.0,86410.0,11861.0,25797.0,177478.0,151681.0,Yes,8.9,52.6,263.0,"HAL, Bosch, Tata Motors"
Mock,MSRIT,INFORMATION SCIENCE AND ENGINEERING,3A,6449,KCET,2024,53410.0,86410.0,11861.0,25797.0,177478.0,151681.0,Yes,8.9,52.6,263.0,"HAL, Bosch, Tata Motors"
Mock,MSRIT,INFORMATION SCIENCE AND ENGINEERING,3B,7154,KCET,2024,53410.0,86410.0,11861.0,25797.0,177478.0,151681.0,Yes,8.9,52.6,263.0,"HAL, Bosch, Tata Motors"
Mock,MSRIT,INFORMATION SCIENCE AND ENGINEERING,EWS,6508,KCET,2024,53410.0,86410.0,11861.0,25797.0,177478.0,151681.0,Yes,8.9,52.6,263.0,"HAL, Bosch, Tata Motors"
Mock,MSRIT,INFORMATION SCIENCE AND ENGINEERING,GMK,5849,KCET,2024,53410.0,86410.0,11861.0,25797.0,177478.0,151681.0,Yes,8.9,52.6,263.0,"HAL, Bosch, Tata Motors"
Mock,MSRIT,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,7079,KCET,2024,52854.0,84643.0,16162.0,28837.0,182496.0,153659.0,No,5.3,32.8,213.0,"Bosch, GE, L&T"
Mock,MSRIT,ELECTRONICS AND COMMUNICATION ENGINEERING,OBC,10141,KCET,2024,52854.0,84643.0,16162.0,28837.0,182496.0,153659.0,No,5.3,32.8,213.0,"Bosch, GE, L&T"
Mock,MSRIT,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,14453,KCET,2024,52854.0,84643.0,16162.0,28837.0,182496.0,153659.0,No,5.3,32.8,213.0,"Bosch, GE, L&T"
Mock,MSRIT,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,16451,KCET,2024,52854.0,84643.0,16162.0,28837.0,182496.0,153659.0,No,5.3,32.8,213.0,"Bosch, GE, L&T"
Mock,MSRIT,ELECTRONICS AND COMMUNICATION ENGINEERING,1G,8955,KCET,2024,52854.0,84643.0,16162.0,28837.0,182496.0,153659.0,No,5.3,32.8,213.0,"Bosch, GE, L&T"
Mock,MSRIT,ELECTRONICS AND COMMUNICATION ENGINEERING,2A,9225,KCET,2024,52854.0,84643.0,16162.0,28837.0,182496.0,153659.0,No,5.3,32.8,213.0,"Bosch, GE, L&T"
Mock,MSRIT,ELECTRONICS AND COMMUNICATION ENGINEERING,2B,9101,KCET,2024,52854.0,84643.0,16162.0,28837.0,182496.0,153659.0,No,5.3,32.8,213.0,"Bosch, GE, L&T"
Mock,MSRIT,ELECTRONICS AND COMMUNICATION ENGINEERING,3A,7598,KCET,2024,52854.0,84643.0,16162.0,28837.0,182496.0,153659.0,No,5.3,32.8,213.0,"Bosch, GE, L&T"
Mock,MSRIT,ELECTRONICS AND COMMUNICATION ENGINEERING,3B,8751,KCET,2024,52854.0,84643.0,16162.0,28837.0,182496.0,153659.0,No,5.3,32.8,213.0,"Bosch, GE, L&T"
Mock,MSRIT,ELECTRONICS AND COMMUNICATION ENGINEERING,EWS,7477,KCET,2024,52854.0,84643.0,16162.0,28837.0,182496.0,153659.0,No,5.3,32.8,213.0,"Bosch, GE, L&T"
Mock,MSRIT,ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,7857,KCET,2024,52854.0,84643.0,16162.0,28837.0,182496.0,153659.0,No,5.3,32.8,213.0,"Bosch, GE, L&T"
Mock,MSRIT,ELECTRICAL AND ELECTRONICS ENGINEERING,GM,9260,KCET,2024,76296.0,80016.0,16729.0,18597.0,191638.0,173041.0,No,5.2,32.1,84.0,"HAL, Tata Motors, GE"
Mock,MSRIT,ELECTRICAL AND ELECTRONICS ENGINEERING,OBC,12276,KCET,2024,76296.0,80016.0,16729.0,18597.0,191638.0,173041.0,No,5.2,32.1,84.0,"HAL, Tata Motors, GE"
Mock,MSRIT,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,18255,KCET,2024,76296.0,80016.0,16729.0,18597.0,191638.0,173041.0,No,5.2,32.1,84.0,"HAL, Tata Motors, GE"
Mock,MSRIT,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,20785,KCET,2024,76296.0,80016.0,16729.0,18597.0,191638.0,173041.0,No,5.2,32.1,84.0,"HAL, Tata Motors, GE"
Mock,MSRIT,ELECTRICAL AND ELECTRONICS ENGINEERING,1G,13844,KCET,2024,76296.0,80016.0,16729.0,18597.0,191638.0,173041.0,No,5.2,32.1,84.0,"HAL, Tata Motors, GE"
Mock,MSRIT,ELECTRICAL AND ELECTRONICS ENGINEERING,2A,10927,KCET,2024,76296.0,80016.0,16729.0,18597.0,191638.0,173041.0,No,5.2,32.1,84.0,"HAL, Tata Motors, GE"
Mock,MSRIT,ELECTRICAL AND ELECTRONICS ENGINEERING,2B,12060,KCET,2024,76296.0,80016.0,16729.0,18597.0,191638.0,173041.0,No,5.2,32.1,84.0,"HAL, Tata Motors, GE"
Mock,MSRIT,ELECTRICAL AND ELECTRONICS ENGINEERING,3A,10819,KCET,2024,76296.0,80016.0,16729.0,18597.0,191638.0,173041.0,No,5.2,32.1,84.0,"HAL, Tata Motors, GE"
